"number","title","pageid","namespace","length","touched"
"3731","27_Canis_Majoris","2922320","","10733","20260107174237"
"3732","UW_Canis_Majoris","2922328","","11407","20251219144950"
"3733","Gamma_Canis_Minoris","2922362","","6883","20260324145906"
"3734","Delta1_Canis_Minoris","2922368","","7623","20260324151812"
"3735","Delta2_Canis_Minoris","2922377","","10921","20260324151906"
"3736","Delta3_Canis_Minoris","2922382","","8225","20260324152456"
"3737","Epsilon_Canis_Minoris","2922391","","7647","20260324145855"
"3738","Zeta_Canis_Minoris","2922399","","6715","20260324152506"
"3739","Eta_Canis_Minoris","2922405","","8179","20260324150708"
"3740","HD_66141","2922407","","11103","20250727034354"
"3741","1_Canis_Minoris","2922418","","7436","20251224183514"
"3742","6_Canis_Minoris","2922426","","9546","20260324151606"
"3743","11_Canis_Minoris","2922439","","7074","20251224170541"
"3744","14_Canis_Minoris","2922444","","7814","20251224183439"
"3745","Nordtvedt_effect","2931866","","5853","20260111120818"
"3746","Indiana_Asteroid_Program","2949599","","11843","20251229082113"
"3747","The_Loves_of_the_Gods","2951997","","27742","20260207174651"
"3748","Comets_in_Chinese_culture","2952993","","86","20170329081802"
"3749","Uttarayana","2958127","","14797","20260313124227"
"3750","Great_Hopewell_Road","2958582","","12228","20260201173026"
"3751","ESTAR_project","2961998","","5255","20250617183156"
"3752","Space_Access_Society","2966798","","3435","20250622224956"
"3753","Satellite_galaxy","2973295","","33073","20251004192302"
"3754","Cosmological_natural_selection","2974045","","7838","20260326231724"
"3755","Penrose_process","2975616","","8742","20260117234633"
"3756","Inter-Range_Instrumentation_Group","2979302","","2458","20220601174224"
"3757","Integrated_Powerhead_Demonstrator","2987931","","6858","20251005150421"
"3758","Auroral_kilometric_radiation","2992945","","12213","20250905151233"
"3759","Halochromism","3000988","","2132","20240629165104"
"3760","ASTRON","3002252","","6914","20260107133422"
"3761","Horn_(Chinese_constellation)","3002478","","1735","20240905122112"
"3762","Angular_diameter_distance","3003448","","6292","20260207092641"
"3763","Arming_plug","3005578","","987","20230531194109"
"3764","HD_108874","3006333","","11467","20251029173541"
"3765","Wormwood_(Bible)","3010111","","11629","20260211191921"
"3766","Flying_serpent_(asterism)","3011979","","3219","20260206021410"
"3767","2_Lacertae","3013012","","7846","20251202061159"
"3768","Zeta_function_regularization","3014017","","15047","20250919112515"
"3769","Winter_Hexagon","3014568","","3163","20260125154633"
"3770","Opera_glasses","3017141","","3308","20260224030152"
"3771","Cartwheel_Galaxy","3019076","","13980","20251130152753"
"3772","Astrology_software","3023772","","7373","20251130104902"
"3773","Star_count","3023823","","5518","20250524120930"
"3774","Supersplit_supersymmetry","3027051","","2155","20250917145548"
"3775","Q0906+6930","3031317","","3819","20260227162132"
"3776","Kalb–Ramond_field","3031477","","3573","20231230201600"
"3777","525_Adelaide","3032321","","3325","20250923154845"
"3778","724_Hapag","3033334","","3891","20251224175213"
"3779","Sternberg_Astronomical_Institute","3034318","","2095","20251229082343"
"3780","843_Nicolaia","3036665","","3329","20251224183714"
"3781","878_Mildred","3036745","","5005","20251229090934"
"3782","Mu_Herculis","3043767","","18618","20260206032454"
"3783","Moons_of_Pluto","3048284","","41398","20260323173335"
"3784","Static_universe","3050160","","8744","20251028132154"
"3785","Runaway_breakdown","3051050","","2354","20250610051940"
"3786","Slooh","3053980","","5418","20250915204256"
"3787","Rubble_pile","3057557","","12481","20260212053035"
"3788","P-form_electrodynamics","3057614","","4173","20260324233042"
"3789","Observations_and_explorations_of_Venus","3057806","","53561","20260311103449"
"3790","Photon_sphere","3072290","","15101","20260126022213"
"3791","Ramond–Ramond_field","3078303","","15165","20240811115048"
"3792","Razdow_Telescope","3083822","","1571","20230819044239"
"3793","Nabta_Playa","3085073","","24862","20260114082403"
"3794","Drawing_down_the_Moon_(ritual)","3088136","","5993","20230315031341"
"3795","List_of_Andromeda's_satellite_galaxies","3088959","","18951","20260322031842"
"3796","NGC_7510","3089443","","3923","20251218114551"
"3797","NGC_663","3089791","","7682","20260124045255"
"3798","NGC_869","3089867","","4120","20260313211926"
"3799","Cycler","3091760","","5223","20251003194513"
"3800","Tolman_surface_brightness_test","3096030","","8796","20251121034512"
"3801","Alpha_Sagittae","3102750","","11818","20260106192617"
"3802","Francis_G._Pease","3104855","","2373","20250925192656"
"3803","Piezochromism","3105510","","3634","20250621085800"
"3804","IAU_Circular","3106291","","2943","20250716163051"
"3805","Gamma_Centauri","3110057","","11394","20260310172359"
"3806","Upsilon_Orionis","3110084","","12721","20251218124347"
"3807","Gamma_Librae","3110099","","14688","20251219142220"
"3808","Delta_Librae","3110111","","9126","20260323170942"
"3809","Epsilon_Draconis","3110120","","14572","20260201163017"
"3810","Beta_Columbae","3110133","","13000","20251229161403"
"3811","Iota_Draconis","3110162","","20932","20260206032349"
"3812","Eta_Pegasi","3110196","","11460","20260228215331"
"3813","Omicron_Piscium","3110216","","13225","20251218173652"
"3814","53_Eridani","3110241","","9582","20260321125003"
"3815","Beta_Leporis","3110270","","13572","20251229163842"
"3816","Zeta_Persei","3110306","","11672","20251109204616"
"3817","Xi_Persei","3110350","","9305","20250718164341"
"3818","Eta_Persei","3110387","","12194","20260228215426"
"3819","Kappa_Persei","3110402","","12692","20251218054649"
"3820","Pi_Puppis","3110432","","15424","20260317191915"
"3821","Alpha_Corvi","3110453","","12897","20260318181952"
"3822","Zeta_Ceti","3110460","","14678","20260215160534"
"3823","Xi_Draconis","3110492","","12646","20260201161543"
"3824","Zeta_Draconis","3110528","","15316","20260226013303"
"3825","Theta_Pegasi","3111681","","13592","20260224214309"
"3826","Sigma_Librae","3111712","","15228","20260317211505"
"3827","Theta_Leonis","3111753","","13687","20260317212316"
"3828","Beta_Piscium","3111776","","9037","20260318213029"
"3829","Beta_Canum_Venaticorum","3111791","","18010","20260323142254"
"3830","Gamma_Gruis","3111822","","13414","20260201203501"
"3831","Institut_d'Astrophysique_de_Paris","3112241","","3783","20260115170820"
"3832","HD_219134","3112544","","22820","20260217100509"
"3833","Upsilon2_Eridani","3113332","","10359","20251218024605"
"3834","Pi1_Cygni","3113350","","13803","20260218013332"
"3835","Beta_Cephei","3113373","","17879","20260113193811"
"3836","Alpha_Coronae_Australis","3113415","","10694","20251030232428"
"3837","Alpha_Hydri","3113432","","8290","20251221134829"
"3838","Kappa_Leonis","3113452","","8353","20260317191949"
"3839","Mu_Crucis","3114690","","8478","20251221120120"
"3840","Urca_process","3115920","","4458","20251231160721"
"3841","Colure","3116066","","4343","20250921001813"
"3842","Rho2_Cephei","3116283","","7014","20260209152732"
"3843","Eta_Lyrae","3116296","","13777","20260228215102"
"3844","Mu_Lyrae","3116306","","6860","20251218164847"
"3845","Xi_Cephei","3116328","","15268","20260202151859"
"3846","Nu_Capricorni","3116343","","11168","20260317205548"
"3847","Delta_Draconis","3116357","","11816","20260328232210"
"3848","Xi_Geminorum","3116364","","13150","20260317203618"
"3849","Tau2_Eridani","3116378","","10391","20260317203537"
"3850","Eta_Eridani","3116389","","10694","20260317205819"
"3851","Xi_Puppis","3116402","","12173","20260317205838"
"3852","Epsilon_Delphini","3116420","","11883","20260317194731"
"3853","Iota_Ceti","3116430","","9962","20260220225821"
"3854","Eta_Ceti","3116438","","14897","20260217160452"
"3855","Lambda_Draconis","3116453","","13892","20260201162519"
"3856","Sigma_Puppis","3116461","","10376","20260115153538"
"3857","Zeta_Pegasi","3116474","","13528","20260319081244"
"3858","Gamma_Ceti","3116487","","18495","20260212153451"
"3859","Omega_Herculis","3116506","","17336","20260317212655"
"3860","Alpha_Equulei","3116524","","10257","20251221134824"
"3861","Beta_Herculis","3116538","","19444","20260304202532"
"3862","Delta_Cassiopeiae","3116557","","14563","20260218042551"
"3863","La_Superba","3116570","","14755","20260127195815"
"3864","Lambda_Herculis","3116592","","12351","20251218060804"
"3865","Theta_Cassiopeiae","3116599","","12150","20251218124157"
"3866","Lambda_Ophiuchi","3116612","","13810","20260318201606"
"3867","Sigma_Hydrae","3116639","","11969","20260222222148"
"3868","Epsilon_Corvi","3116655","","8483","20250524183504"
"3869","Beta_Corvi","3116754","","14516","20251229161653"
"3870","Gamma_Cassiopeiae","3117240","","29027","20260324134950"
"3871","Alpha_Lupi","3117278","","13273","20251218175453"
"3872","Eta_Centauri","3117288","","12184","20251217183548"
"3873","Epsilon_Centauri","3117301","","10361","20260127052357"
"3874","Beta_Gruis","3117324","","14239","20260201203546"
"3875","Zeta_Centauri","3117330","","11625","20260206021206"
"3876","Delta_Centauri","3117334","","14788","20260220155543"
"3877","Omicron_Canis_Majoris","3117389","","957","20250806080432"
"3878","Eta_Leonis","3117447","","6622","20251218180308"
"3879","Upsilon_Carinae","3117495","","8912","20260205204703"
"3880","Wolf–Rayet_nebula","3119811","","4053","20251215214319"
"3881","HE_0437−5439","3124840","","8160","20251218081046"
"3882","Critical_ionization_velocity","3127858","","13024","20250220203102"
"3883","Richard_Scott_Perkin","3135403","","3085","20260301041221"
"3884","Umov_effect","3136353","","2082","20250728065300"
"3885","HED_meteorite","3142548","","8017","20240801035343"
"3886","Howardite","3142646","","3060","20210620014722"
"3887","Eucrite","3143719","","4034","20220928203908"
"3888","Diogenite","3144048","","2882","20240202170755"
"3889","Otto_Struve_Telescope","3145455","","4690","20260320034235"
"3890","Gamma_Herculis","3148334","","13711","20251120062123"
"3891","Archaeoastronomy_and_Stonehenge","3151382","","11776","20251222120733"
"3892","TW_Hydrae","3161666","","17729","20251218032712"
"3893","Epsilon_Capricorni","3164917","","12271","20260317211806"
"3894","Eta_Capricorni","3164923","","7661","20260324153907"
"3895","Pi_Capricorni","3164925","","9349","20260324152730"
"3896","Zeta_Capricorni","3164931","","15177","20260323210852"
"3897","Theta_Capricorni","3164938","","13506","20260222184347"
"3898","Iota_Capricorni","3164965","","12868","20260324161846"
"3899","Kappa_Capricorni","3164973","","8016","20260324162729"
"3900","Lambda_Capricorni","3164982","","8026","20260324162819"
"3901","Luminosity_distance","3166203","","2951","20241228023709"
"3902","SkyMapper","3167963","","8470","20260107234348"
"3903","Cygnus_Loop","3168368","","20399","20251113034846"
"3904","Phase_angle_(astronomy)","3169278","","3151","20250811032644"
"3905","(n-p)_reaction","3170177","","1973","20250409222324"
"3906","Andromeda_IX","3170180","","3356","20250624020332"
"3907","Decan","3170231","","24643","20251207062832"
"3908","Andromeda_VIII","3170403","","2583","20251208201741"
"3909","Andromeda_II","3170531","","9075","20251016220442"
"3910","Andromeda_III","3170566","","4636","20251217134633"
"3911","Andromeda_IV","3170593","","4237","20240820145652"
"3912","Andromeda_V","3170608","","3823","20251111074441"
"3913","Cassiopeia_Dwarf","3170627","","4595","20240426213218"
"3914","FUTBOLIN","3172467","","1958","20251027145406"
"3915","Venus_symbol","3183076","","310","20241103215923"
"3916","Paolo_Maffei","3190164","","2580","20250914185313"
"3917","Pi_Persei","3192531","","8892","20260320214758"
"3918","Mice_Galaxies","3192980","","6577","20260109145232"
"3919","Interacting_galaxy","3193012","","16809","20260223135743"
"3920","NGC_1532","3193030","","6408","20260109225801"
"3921","Inti_Raymi","3193611","","8957","20260121001408"
"3922","Lucien_Rudaux","3193769","","3871","20260106150356"
"3923","Mysterium_Cosmographicum","3194945","","13428","20251128021639"
"3924","Midwinter","3196637","","8376","20251228185430"
"3925","HD_202206","3198018","","8328","20250629200550"
"3926","CHIPS_(satellite)","3198504","","7992","20250817172051"
"3927","Fresnel_(unit)","3200841","","1086","20250905204957"
"3928","Heliospheric_current_sheet","3205338","","13480","20260315100151"
"3929","ASTOS","3205518","","3965","20210421153417"
"3930","Omega_Persei","3206331","","6398","20251218060604"
"3931","The_School_of_Athens","3206582","","29371","20260315041852"
"3932","Malcolm_Smith_(artist)","3207172","","3976","20260227075804"
"3933","David_A._Hardy","3218340","","5762","20250322204411"
"3934","Azure_Dragon","3219844","","9659","20260309200400"
"3935","Photodissociation","3219996","","10382","20260311035609"
"3936","Warner_and_Swasey_Observatory","3221143","","16010","20260126132344"
"3937","Neith_(hypothetical_moon)","3222721","","6345","20251211010615"
"3938","Gamma_Delphini","3222801","","15511","20251220132447"
"3939","Dusty_plasma","3233763","","11992","20260307161128"
"3940","IACT","3235037","","7115","20250708151852"
"3941","Weyl_curvature_hypothesis","3238937","","4710","20250130185937"
"3942","Gliese_667","3240022","","28191","20260206032239"
"3943","The_European_Radio_Astronomy_Club","3240383","","3367","20250123100658"
"3944","Chan–Paton_factor","3241848","","1349","20250926215045"
"3945","String_background","3241907","","1299","20241106174500"
"3946","HD_128311","3242271","","11791","20250421192052"
"3947","HD_196885","3246010","","11320","20260314160635"
"3948","Orion_molecular_cloud_complex","3251941","","15176","20260119121017"
"3949","Universe:_The_Definitive_Visual_Guide","3258092","","2935","20250216025659"
"3950","Fusor_(astronomy)","3260581","","2649","20250624025910"
"3951","Multi-Object_Spectrometer","3263222","","9341","20250528102232"
"3952","Istituto_di_Radioastronomia_di_Bologna","3263863","","2506","20230207055008"
"3953","Initial_mass_function","3264579","","31846","20251031184805"
"3954","Leo_II_(dwarf_galaxy)","3264593","","5307","20260112182035"
"3955","Magnetic_photon","3276306","","1791","20250122144808"
"3956","Svati","3285470","","1438","20260206021216"
"3957","Punarvasu","3285627","","4072","20260303153023"
"3958","Rudolphine_Tables","3288669","","12487","20250929042805"
"3959","Mrinal_Kumar_Das_Gupta","3291366","","4117","20260208175348"
"3960","Plasmoid","3291785","","7567","20251228142551"
"3961","NGC_4414","3292677","","9267","20260302063831"
"3962","Almanach_cracoviense_ad_annum_1474","3295524","","3160","20240408124124"
"3963","Jablonski_diagram","3296107","","4582","20260228082438"
"3964","NGC_6791","3298856","","7585","20230514123148"
"3965","Liquid-mirror_telescope","3299797","","22649","20260211014441"
"3966","String_(physics)","3303072","","5734","20260105161639"
"3967","Astronomy_in_the_medieval_Islamic_world","3304608","","72224","20260326091529"
"3968","Mira_B","3304757","","8478","20260304201045"
"3969","Chiron_(hypothetical_moon)","3306202","","2756","20260209013526"
"3970","Helioscope","3309479","","1601","20250401141608"
"3971","Sh_2-279","3310274","","9707","20260207084153"
"3972","Harkhebi","3312366","","3559","20260130122056"
"3973","Hypothetical_moon_of_Mercury","3325122","","5200","20250609191128"
"3974","RapidEye","3328574","","12825","20231222150000"
"3975","NGC_1559","3331591","","8137","20260320125444"
"3976","SN_2005df","3331992","","7874","20251224173953"
